ID,YEAR,A,H,H_std,H_med,S,S_med,ET,ST,T,P,FL,SL,CL,UL,WL,lon,lat
500,2001,2571.03,53.98,38.51,42.8,1.61,1.18,1.86519e-05,279.82,280.03,864.03,34.87,11.47,32.97,0.49,2.65,21.476462480786495,56.376528375185764
500,2002,2571.03,53.98,38.51,42.8,1.61,1.18,1.98038e-05,280.9,281.06,690.45,32.48,14.05,31.37,0.49,2.65,21.476462480786495,56.376528375185764
500,2003,2571.03,53.98,38.51,42.8,1.61,1.18,1.84302e-05,279.92,280.26,706.11,31.97,10.61,30.06,0.49,2.65,21.476462480786495,56.376528375185764
500,2004,2571.03,53.98,38.51,42.8,1.61,1.18,1.81458e-05,279.99,280.27,715.44,29.48,10.53,30.79,0.49,2.65,21.476462480786495,56.376528375185764
500,2005,2571.03,53.98,38.51,42.8,1.61,1.18,1.94738e-05,280.03,280.33,659.43,26.79,11.32,33.55,0.49,2.65,21.476462480786495,56.376528375185764
500,2006,2571.03,53.98,38.51,42.8,1.61,1.18,1.78176e-05,280.65,281.13,615.79,24.74,11.94,31.2,0.49,2.65,21.476462480786495,56.376528375185764
500,2007,2571.03,53.98,38.51,42.8,1.61,1.18,2.1074e-05,280.76,281.14,967.41,26.39,11.55,31.48,0.49,2.65,21.476462480786495,56.376528375185764
500,2008,2571.03,53.98,38.51,42.8,1.61,1.18,1.98457e-05,281.32,281.55,855.43,26.87,11.17,30.91,0.49,2.65,21.476462480786495,56.376528375185764
500,2009,2571.03,53.98,38.51,42.8,1.61,1.18,2.0208e-05,280.32,280.61,743.62,26.84,10.3,32.38,0.49,2.65,21.476462480786495,56.376528375185764
500,2010,2571.03,53.98,38.51,42.8,1.61,1.18,1.93788e-05,279.38,279.01,924.51,27.26,10.18,32.4,0.49,2.65,21.476462480786495,56.376528375185764
500,2011,2571.03,53.98,38.51,42.8,1.61,1.18,2.00748e-05,280.33,280.54,873.48,28.41,10.86,33.03,0.49,2.65,21.476462480786495,56.376528375185764
500,2012,2571.03,53.98,38.51,42.8,1.61,1.18,1.96972e-05,279.37,279.73,853.62,28.31,10.35,32.28,0.49,2.65,21.476462480786495,56.376528375185764
500,2013,2571.03,53.98,38.51,42.8,1.61,1.18,1.90734e-05,279.83,280.32,726.81,27.4,11.58,32.99,0.49,2.65,21.476462480786495,56.376528375185764
500,2014,2571.03,53.98,38.51,42.8,1.61,1.18,1.90905e-05,280.56,280.94,753.04,26.63,12.62,34.55,0.5,2.65,21.476462480786495,56.376528375185764
500,2015,2571.03,53.98,38.51,42.8,1.61,1.18,1.78436e-05,280.68,281.16,706.32,26.28,11.71,37.08,0.5,2.65,21.476462480786495,56.376528375185764
500,2016,2571.03,53.98,38.51,42.8,1.61,1.18,1.86908e-05,280.23,280.64,863.67,26.37,10.9,38.08,0.5,2.65,21.476462480786495,56.376528375185764
500,2017,2571.03,53.98,38.51,42.8,1.61,1.18,1.75285e-05,279.91,280.55,994.83,27.05,10.86,37.82,0.5,2.65,21.476462480786495,56.376528375185764
500,2018,2571.03,53.98,38.51,42.8,1.61,1.18,1.76953e-05,280.46,281.11,643.76,25.45,11.67,37.86,0.5,2.65,21.476462480786495,56.376528375185764
500,2019,2571.03,53.98,38.51,42.8,1.61,1.18,1.78383e-05,281.06,281.65,655.61,25.42,12.26,36.31,0.5,2.65,21.476462480786495,56.376528375185764
500,2020,2571.03,53.98,38.51,42.8,1.61,1.18,1.90748e-05,281.67,282.09,652.57,27.59,11.83,34.3,0.5,2.65,21.476462480786495,56.376528375185764
501,2001,335.22,35.61,27.05,28.52,1.93,1.39,1.40547e-05,280.75,280.88,662.62,2.35,0.05,60.63,4.17,17.51,10.129246092225985,55.96231145262813
501,2002,335.22,35.61,27.05,28.52,1.93,1.39,1.74519e-05,281.78,281.97,808.57,2.14,0.12,64.1,4.19,17.56,10.129246092225985,55.96231145262813
501,2003,335.22,35.61,27.05,28.52,1.93,1.39,1.57855e-05,281.24,281.38,539.9,1.99,0.09,66.86,4.19,17.56,10.129246092225985,55.96231145262813
501,2004,335.22,35.61,27.05,28.52,1.93,1.39,1.47233e-05,281.24,281.4,756.06,2.06,0.12,65.75,4.21,17.56,10.129246092225985,55.96231145262813
501,2005,335.22,35.61,27.05,28.52,1.93,1.39,1.66683e-05,281.62,281.85,600.09,1.93,0.1,65.88,4.21,17.56,10.129246092225985,55.96231145262813
501,2006,335.22,35.61,27.05,28.52,1.93,1.39,1.74914e-05,282.17,282.56,697.2,1.75,0.06,65.48,4.21,17.56,10.129246092225985,55.96231145262813
501,2007,335.22,35.61,27.05,28.52,1.93,1.39,1.90182e-05,282.32,282.67,773.19,1.79,0.08,64.89,4.23,17.56,10.129246092225985,55.96231145262813
501,2008,335.22,35.61,27.05,28.52,1.93,1.39,1.85156e-05,282.49,282.77,648.04,1.83,0.05,63.84,4.28,17.56,10.129246092225985,55.96231145262813
501,2009,335.22,35.61,27.05,28.52,1.93,1.39,1.77201e-05,281.99,282.21,692.02,2.08,0.13,64.0,4.28,17.56,10.129246092225985,55.96231145262813
501,2010,335.22,35.61,27.05,28.52,1.93,1.39,1.6438e-05,280.03,280.1,691.71,1.95,0.14,64.81,4.28,17.56,10.129246092225985,55.96231145262813
501,2011,335.22,35.61,27.05,28.52,1.93,1.39,1.75861e-05,281.56,282.01,656.16,1.99,0.15,65.11,4.28,17.56,10.129246092225985,55.96231145262813
501,2012,335.22,35.61,27.05,28.52,1.93,1.39,1.81368e-05,281.35,281.58,702.1,2.15,0.1,65.09,4.28,17.53,10.129246092225985,55.96231145262813
501,2013,335.22,35.61,27.05,28.52,1.93,1.39,1.67646e-05,281.4,281.62,525.9,2.12,0.08,65.36,4.28,17.56,10.129246092225985,55.96231145262813
501,2014,335.22,35.61,27.05,28.52,1.93,1.39,1.8574e-05,283.15,283.38,683.02,2.15,0.08,64.58,4.28,17.56,10.129246092225985,55.96231145262813
501,2015,335.22,35.61,27.05,28.52,1.93,1.39,1.81991e-05,282.07,282.31,834.34,2.28,0.05,64.38,4.28,17.53,10.129246092225985,55.96231145262813
501,2016,335.22,35.61,27.05,28.52,1.93,1.39,1.6964e-05,281.84,282.2,697.98,2.37,0.03,65.09,4.28,17.56,10.129246092225985,55.96231145262813
501,2017,335.22,35.61,27.05,28.52,1.93,1.39,1.81167e-05,281.77,282.21,697.05,2.49,0.03,64.86,4.28,17.56,10.129246092225985,55.96231145262813
501,2018,335.22,35.61,27.05,28.52,1.93,1.39,1.63157e-05,282.3,282.56,497.58,2.23,0.03,65.48,4.28,17.56,10.129246092225985,55.96231145262813
501,2019,335.22,35.61,27.05,28.52,1.93,1.39,1.853e-05,282.2,282.57,755.3,2.31,0.03,64.36,4.3,17.56,10.129246092225985,55.96231145262813
501,2020,335.22,35.61,27.05,28.52,1.93,1.39,1.8826e-05,282.59,282.96,600.78,2.5,0.08,63.7,4.3,17.53,10.129246092225985,55.96231145262813
502,2001,210.51,62.13,42.39,61.56,2.61,2.29,1.63816e-05,280.35,281.06,673.41,67.3,18.24,0.14,0.89,10.31,15.38657274124272,56.273090582134614
502,2002,210.51,62.13,42.39,61.56,2.61,2.29,1.8224e-05,281.0,281.62,689.76,62.9,22.14,0.25,0.89,10.31,15.38657274124272,56.273090582134614
502,2003,210.51,62.13,42.39,61.56,2.61,2.29,1.78522e-05,280.29,281.17,445.46,60.98,23.66,0.53,0.89,10.31,15.38657274124272,56.273090582134614
502,2004,210.51,62.13,42.39,61.56,2.61,2.29,1.70807e-05,280.32,281.14,608.88,64.0,21.25,0.43,0.89,10.31,15.38657274124272,56.273090582134614
502,2005,210.51,62.13,42.39,61.56,2.61,2.29,1.74309e-05,280.63,281.47,509.05,59.49,26.21,0.38,0.89,10.31,15.38657274124272,56.273090582134614
502,2006,210.51,62.13,42.39,61.56,2.61,2.29,1.68951e-05,280.84,281.93,665.26,56.68,29.24,0.18,0.89,10.31,15.38657274124272,56.273090582134614
502,2007,210.51,62.13,42.39,61.56,2.61,2.29,1.85143e-05,281.14,282.04,790.48,61.76,24.04,0.2,0.89,10.31,15.38657274124272,56.273090582134614
502,2008,210.51,62.13,42.39,61.56,2.61,2.29,1.84091e-05,281.54,282.25,580.73,64.15,21.74,0.11,0.89,10.31,15.38657274124272,56.273090582134614
502,2009,210.51,62.13,42.39,61.56,2.61,2.29,1.79547e-05,280.74,281.48,526.38,62.14,23.19,0.16,0.89,10.31,15.38657274124272,56.273090582134614
502,2010,210.51,62.13,42.39,61.56,2.61,2.29,1.62511e-05,279.53,279.89,707.94,60.53,24.18,0.09,0.89,10.31,15.38657274124272,56.273090582134614
502,2011,210.51,62.13,42.39,61.56,2.61,2.29,1.86607e-05,280.76,281.4,598.95,62.08,22.64,0.14,0.89,10.31,15.38657274124272,56.273090582134614
502,2012,210.51,62.13,42.39,61.56,2.61,2.29,1.75273e-05,280.37,281.03,597.35,61.07,23.48,0.14,0.89,10.31,15.38657274124272,56.273090582134614
502,2013,210.51,62.13,42.39,61.56,2.61,2.29,1.80346e-05,280.5,281.31,490.98,59.76,24.53,0.2,0.89,10.31,15.38657274124272,56.273090582134614
502,2014,210.51,62.13,42.39,61.56,2.61,2.29,1.87777e-05,282.2,282.73,675.33,62.19,22.63,0.2,0.89,10.31,15.38657274124272,56.273090582134614
502,2015,210.51,62.13,42.39,61.56,2.61,2.29,1.83155e-05,281.37,282.16,564.78,64.24,20.51,0.2,0.89,10.31,15.38657274124272,56.273090582134614
502,2016,210.51,62.13,42.39,61.56,2.61,2.29,1.75585e-05,281.01,281.86,516.1,64.69,19.96,0.2,0.89,10.31,15.38657274124272,56.273090582134614
502,2017,210.51,62.13,42.39,61.56,2.61,2.29,1.66016e-05,280.74,281.68,672.11,64.87,19.76,0.18,0.89,10.31,15.38657274124272,56.273090582134614
502,2018,210.51,62.13,42.39,61.56,2.61,2.29,1.78063e-05,281.46,282.55,460.47,61.38,22.66,0.22,0.89,10.31,15.38657274124272,56.273090582134614
502,2019,210.51,62.13,42.39,61.56,2.61,2.29,1.67853e-05,281.52,282.37,609.02,61.81,22.81,0.18,0.89,10.31,15.38657274124272,56.273090582134614
502,2020,210.51,62.13,42.39,61.56,2.61,2.29,1.75999e-05,281.88,282.84,537.41,63.5,21.36,0.14,0.89,10.31,15.38657274124272,56.273090582134614
503,2001,17834.6,63.07,33.66,61.67,1.44,0.83,1.71536e-05,279.11,279.46,767.92,29.52,18.87,34.93,0.64,0.71,24.24376478270715,56.28851607038646
503,2002,17834.6,63.07,33.66,61.67,1.44,0.83,1.92836e-05,279.91,280.32,588.26,25.76,18.54,34.8,0.64,0.7,24.24376478270715,56.28851607038646
503,2003,17834.6,63.07,33.66,61.67,1.44,0.83,1.68396e-05,279.05,279.54,589.9,25.67,19.05,34.58,0.64,0.71,24.24376478270715,56.28851607038646
503,2004,17834.6,63.07,33.66,61.67,1.44,0.83,1.60455e-05,279.0,279.32,661.3,24.5,19.11,34.1,0.64,0.71,24.24376478270715,56.28851607038646
503,2005,17834.6,63.07,33.66,61.67,1.44,0.83,1.80643e-05,278.95,279.46,569.02,22.7,19.54,34.95,0.64,0.71,24.24376478270715,56.28851607038646
503,2006,17834.6,63.07,33.66,61.67,1.44,0.83,1.67578e-05,279.58,280.33,537.03,21.92,20.55,33.51,0.64,0.71,24.24376478270715,56.28851607038646
503,2007,17834.6,63.07,33.66,61.67,1.44,0.83,2.01104e-05,280.07,280.63,749.18,23.62,19.53,33.78,0.64,0.71,24.24376478270715,56.28851607038646
503,2008,17834.6,63.07,33.66,61.67,1.44,0.83,1.888e-05,280.51,281.11,646.94,25.21,18.44,32.77,0.64,0.71,24.24376478270715,56.28851607038646
503,2009,17834.6,63.07,33.66,61.67,1.44,0.83,1.91044e-05,279.28,279.96,685.15,25.35,17.31,33.87,0.64,0.71,24.24376478270715,56.28851607038646
503,2010,17834.6,63.07,33.66,61.67,1.44,0.83,1.89766e-05,279.27,278.73,812.43,25.86,17.31,34.02,0.64,0.71,24.24376478270715,56.28851607038646
503,2011,17834.6,63.07,33.66,61.67,1.44,0.83,1.93713e-05,279.7,279.91,652.07,26.17,16.62,34.85,0.64,0.7,24.24376478270715,56.28851607038646
503,2012,17834.6,63.07,33.66,61.67,1.44,0.83,1.94998e-05,278.83,279.14,786.68,26.0,15.53,34.21,0.64,0.7,24.24376478270715,56.28851607038646
503,2013,17834.6,63.07,33.66,61.67,1.44,0.83,1.87594e-05,279.17,279.68,603.08,24.77,16.14,33.62,0.64,0.7,24.24376478270715,56.28851607038646
503,2014,17834.6,63.07,33.66,61.67,1.44,0.83,1.96155e-05,279.49,280.31,682.24,25.8,16.29,36.09,0.64,0.7,24.24376478270715,56.28851607038646
503,2015,17834.6,63.07,33.66,61.67,1.44,0.83,1.72526e-05,279.87,280.89,543.01,26.18,15.96,37.74,0.65,0.7,24.24376478270715,56.28851607038646
503,2016,17834.6,63.07,33.66,61.67,1.44,0.83,1.81795e-05,279.55,280.17,733.44,26.33,15.83,37.74,0.65,0.7,24.24376478270715,56.28851607038646
503,2017,17834.6,63.07,33.66,61.67,1.44,0.83,1.73109e-05,279.15,279.91,775.21,27.1,15.15,37.72,0.65,0.7,24.24376478270715,56.28851607038646
503,2018,17834.6,63.07,33.66,61.67,1.44,0.83,1.77512e-05,279.76,280.74,469.31,25.03,14.57,37.68,0.65,0.7,24.24376478270715,56.28851607038646
503,2019,17834.6,63.07,33.66,61.67,1.44,0.83,1.72486e-05,280.41,281.23,508.25,24.35,15.18,37.87,0.65,0.7,24.24376478270715,56.28851607038646
503,2020,17834.6,63.07,33.66,61.67,1.44,0.83,1.83216e-05,281.03,281.69,519.44,26.45,15.41,37.03,0.65,0.7,24.24376478270715,56.28851607038646
504,2001,208.52,57.39,31.52,56.42,3.41,3.0,1.62559e-05,280.25,280.55,702.65,80.94,10.2,0.06,0.0,6.27,14.982528729294964,56.254371497443564
504,2002,208.52,57.39,31.52,56.42,3.41,3.0,1.81193e-05,280.88,281.13,709.03,77.17,14.2,0.35,0.0,6.27,14.982528729294964,56.254371497443564
504,2003,208.52,57.39,31.52,56.42,3.41,3.0,1.73159e-05,280.09,280.66,473.99,75.82,15.16,0.42,0.0,6.27,14.982528729294964,56.254371497443564
504,2004,208.52,57.39,31.52,56.42,3.41,3.0,1.64338e-05,280.1,280.56,641.01,76.91,14.23,0.16,0.0,6.27,14.982528729294964,56.254371497443564
504,2005,208.52,57.39,31.52,56.42,3.41,3.0,1.71842e-05,280.47,280.89,501.92,74.32,16.76,0.16,0.0,6.27,14.982528729294964,56.254371497443564
504,2006,208.52,57.39,31.52,56.42,3.41,3.0,1.66623e-05,280.69,281.34,687.33,71.09,20.37,0.13,0.0,6.27,14.982528729294964,56.254371497443564
504,2007,208.52,57.39,31.52,56.42,3.41,3.0,1.82762e-05,281.06,281.6,798.13,73.97,17.36,0.06,0.0,6.27,14.982528729294964,56.254371497443564
504,2008,208.52,57.39,31.52,56.42,3.41,3.0,1.81558e-05,281.43,281.74,605.02,75.7,15.7,0.06,0.0,6.27,14.982528729294964,56.254371497443564
504,2009,208.52,57.39,31.52,56.42,3.41,3.0,1.78966e-05,280.61,281.0,529.39,74.86,15.8,0.13,0.0,6.27,14.982528729294964,56.254371497443564
504,2010,208.52,57.39,31.52,56.42,3.41,3.0,1.59346e-05,279.37,279.2,690.38,73.43,17.17,0.13,0.0,6.27,14.982528729294964,56.254371497443564
504,2011,208.52,57.39,31.52,56.42,3.41,3.0,1.85651e-05,280.62,281.12,632.63,74.9,15.64,0.13,0.0,6.27,14.982528729294964,56.254371497443564
504,2012,208.52,57.39,31.52,56.42,3.41,3.0,1.73264e-05,280.17,280.53,615.08,74.74,15.77,0.13,0.0,6.27,14.982528729294964,56.254371497443564
504,2013,208.52,57.39,31.52,56.42,3.41,3.0,1.80086e-05,280.28,280.77,522.79,74.22,16.47,0.22,0.0,6.27,14.982528729294964,56.254371497443564
504,2014,208.52,57.39,31.52,56.42,3.41,3.0,1.89143e-05,282.09,282.35,716.89,75.31,15.13,0.13,0.0,6.27,14.982528729294964,56.254371497443564
504,2015,208.52,57.39,31.52,56.42,3.41,3.0,1.82393e-05,281.16,281.63,630.97,76.24,14.2,0.13,0.0,6.27,14.982528729294964,56.254371497443564
504,2016,208.52,57.39,31.52,56.42,3.41,3.0,1.77003e-05,280.87,281.37,530.98,76.11,14.58,0.13,0.0,6.27,14.982528729294964,56.254371497443564
504,2017,208.52,57.39,31.52,56.42,3.41,3.0,1.6816e-05,280.6,281.29,730.46,76.05,14.52,0.06,0.0,6.27,14.982528729294964,56.254371497443564
504,2018,208.52,57.39,31.52,56.42,3.41,3.0,1.79751e-05,281.33,282.3,465.41,72.79,17.36,0.06,0.0,6.27,14.982528729294964,56.254371497443564
504,2019,208.52,57.39,31.52,56.42,3.41,3.0,1.72761e-05,281.38,282.21,657.7,73.14,17.75,0.0,0.0,6.27,14.982528729294964,56.254371497443564
504,2020,208.52,57.39,31.52,56.42,3.41,3.0,1.7678e-05,281.7,282.47,601.44,74.51,16.44,0.0,0.0,6.27,14.982528729294964,56.254371497443564
505,2001,369.14,30.88,25.25,24.15,1.8,1.56,1.69953e-05,280.76,281.36,639.45,54.38,12.61,2.22,0.11,26.97,15.901647360182666,56.24023474791059
505,2002,369.14,30.88,25.25,24.15,1.8,1.56,1.85011e-05,281.3,281.9,642.85,51.66,14.78,2.9,0.11,26.97,15.901647360182666,56.24023474791059
505,2003,369.14,30.88,25.25,24.15,1.8,1.56,1.81231e-05,280.61,281.44,433.49,50.54,15.39,3.01,0.11,26.97,15.901647360182666,56.24023474791059
505,2004,369.14,30.88,25.25,24.15,1.8,1.56,1.77879e-05,280.71,281.46,578.68,51.68,15.2,2.85,0.11,26.97,15.901647360182666,56.24023474791059
505,2005,369.14,30.88,25.25,24.15,1.8,1.56,1.82578e-05,281.06,281.77,477.04,49.76,17.27,3.06,0.11,26.97,15.901647360182666,56.24023474791059
505,2006,369.14,30.88,25.25,24.15,1.8,1.56,1.76424e-05,281.25,282.22,595.47,48.86,18.22,2.72,0.11,26.97,15.901647360182666,56.24023474791059
505,2007,369.14,30.88,25.25,24.15,1.8,1.56,1.8978e-05,281.38,282.26,718.42,51.65,14.84,2.63,0.11,26.99,15.901647360182666,56.24023474791059
505,2008,369.14,30.88,25.25,24.15,1.8,1.56,1.88693e-05,281.81,282.5,546.05,52.88,13.24,2.39,0.11,26.97,15.901647360182666,56.24023474791059
505,2009,369.14,30.88,25.25,24.15,1.8,1.56,1.82375e-05,281.05,281.73,491.52,51.86,13.59,2.39,0.11,26.99,15.901647360182666,56.24023474791059
505,2010,369.14,30.88,25.25,24.15,1.8,1.56,1.74992e-05,279.94,280.32,705.72,50.75,13.1,2.26,0.11,26.97,15.901647360182666,56.24023474791059
505,2011,369.14,30.88,25.25,24.15,1.8,1.56,1.8835e-05,281.02,281.57,543.83,51.47,13.24,2.45,0.11,26.97,15.901647360182666,56.24023474791059
505,2012,369.14,30.88,25.25,24.15,1.8,1.56,1.79241e-05,280.78,281.3,582.68,50.9,13.95,2.55,0.11,26.99,15.901647360182666,56.24023474791059
505,2013,369.14,30.88,25.25,24.15,1.8,1.56,1.79068e-05,280.98,281.61,493.6,49.97,15.14,2.76,0.11,26.97,15.901647360182666,56.24023474791059
505,2014,369.14,30.88,25.25,24.15,1.8,1.56,1.91983e-05,282.43,282.93,628.25,51.35,14.08,2.39,0.11,26.97,15.901647360182666,56.24023474791059
505,2015,369.14,30.88,25.25,24.15,1.8,1.56,1.89185e-05,281.74,282.45,501.99,52.49,13.08,2.31,0.11,26.97,15.901647360182666,56.24023474791059
505,2016,369.14,30.88,25.25,24.15,1.8,1.56,1.79238e-05,281.38,282.13,515.59,52.62,13.2,2.38,0.11,26.97,15.901647360182666,56.24023474791059
505,2017,369.14,30.88,25.25,24.15,1.8,1.56,1.70089e-05,281.12,281.9,638.44,53.05,12.81,2.46,0.11,26.97,15.901647360182666,56.24023474791059
505,2018,369.14,30.88,25.25,24.15,1.8,1.56,1.79955e-05,281.8,282.69,447.6,49.75,15.02,2.3,0.11,26.97,15.901647360182666,56.24023474791059
505,2019,369.14,30.88,25.25,24.15,1.8,1.56,1.70304e-05,281.75,282.47,558.67,49.56,15.86,2.12,0.11,26.97,15.901647360182666,56.24023474791059
505,2020,369.14,30.88,25.25,24.15,1.8,1.56,1.81128e-05,282.1,283.03,479.17,49.88,15.38,1.95,0.12,26.97,15.901647360182666,56.24023474791059
506,2001,342.21,56.44,25.26,58.85,1.73,1.25,1.44681e-05,280.61,280.78,782.3,1.85,0.09,83.48,3.15,2.59,9.75193940595287,55.86826624059662
506,2002,342.21,56.44,25.26,58.85,1.73,1.25,1.82003e-05,281.56,281.85,976.88,1.66,0.0,85.85,3.15,2.59,9.75193940595287,55.86826624059662
506,2003,342.21,56.44,25.26,58.85,1.73,1.25,1.62551e-05,280.99,281.27,673.62,1.33,0.0,87.29,3.15,2.59,9.75193940595287,55.86826624059662
506,2004,342.21,56.44,25.26,58.85,1.73,1.25,1.5098e-05,281.07,281.27,883.74,1.38,0.0,86.87,3.15,2.59,9.75193940595287,55.86826624059662
506,2005,342.21,56.44,25.26,58.85,1.73,1.25,1.72386e-05,281.36,281.63,716.55,1.0,0.0,87.17,3.15,2.59,9.75193940595287,55.86826624059662
506,2006,342.21,56.44,25.26,58.85,1.73,1.25,1.78151e-05,281.89,282.36,840.1,1.09,0.0,87.22,3.15,2.59,9.75193940595287,55.86826624059662
506,2007,342.21,56.44,25.26,58.85,1.73,1.25,1.95698e-05,282.11,282.55,948.15,1.14,0.03,86.94,3.15,2.59,9.75193940595287,55.86826624059662
506,2008,342.21,56.44,25.26,58.85,1.73,1.25,1.88896e-05,282.19,282.54,871.17,1.23,0.03,86.29,3.22,2.59,9.75193940595287,55.86826624059662
506,2009,342.21,56.44,25.26,58.85,1.73,1.25,1.8394e-05,281.75,282.07,795.63,1.28,0.07,86.51,3.22,2.59,9.75193940595287,55.86826624059662
506,2010,342.21,56.44,25.26,58.85,1.73,1.25,1.67754e-05,279.76,279.85,717.3,1.11,0.07,87.01,3.22,2.59,9.75193940595287,55.86826624059662
506,2011,342.21,56.44,25.26,58.85,1.73,1.25,1.80044e-05,281.28,281.84,757.0,1.3,0.07,86.6,3.22,2.59,9.75193940595287,55.86826624059662
506,2012,342.21,56.44,25.26,58.85,1.73,1.25,1.85289e-05,281.05,281.38,842.86,1.25,0.03,86.72,3.22,2.59,9.75193940595287,55.86826624059662
506,2013,342.21,56.44,25.26,58.85,1.73,1.25,1.75259e-05,281.04,281.4,629.26,1.38,0.07,86.79,3.22,2.59,9.75193940595287,55.86826624059662
506,2014,342.21,56.44,25.26,58.85,1.73,1.25,1.95887e-05,282.89,283.23,836.67,1.64,0.03,86.27,3.22,2.59,9.75193940595287,55.86826624059662
506,2015,342.21,56.44,25.26,58.85,1.73,1.25,1.80533e-05,281.77,282.15,969.22,1.89,0.03,86.51,3.22,2.59,9.75193940595287,55.86826624059662
506,2016,342.21,56.44,25.26,58.85,1.73,1.25,1.72029e-05,281.66,282.11,786.28,1.75,0.0,86.34,3.22,2.59,9.75193940595287,55.86826624059662
506,2017,342.21,56.44,25.26,58.85,1.73,1.25,1.808e-05,281.55,282.07,816.46,1.75,0.0,86.54,3.22,2.59,9.75193940595287,55.86826624059662
506,2018,342.21,56.44,25.26,58.85,1.73,1.25,1.68219e-05,282.19,282.56,580.63,1.54,0.0,86.98,3.22,2.59,9.75193940595287,55.86826624059662
506,2019,342.21,56.44,25.26,58.85,1.73,1.25,1.89937e-05,282.1,282.54,921.22,1.68,0.0,86.01,3.36,2.59,9.75193940595287,55.86826624059662
506,2020,342.21,56.44,25.26,58.85,1.73,1.25,1.95049e-05,282.34,282.78,807.58,1.92,0.03,85.87,3.36,2.59,9.75193940595287,55.86826624059662
507,2001,1895.6,96.85,44.72,97.18,2.35,1.91,1.68415e-05,280.57,280.86,767.68,49.46,14.58,28.07,1.06,3.02,13.32132833646516,56.10978314105185
507,2002,1895.6,96.85,44.72,97.18,2.35,1.91,1.91434e-05,281.21,281.51,917.9,44.7,19.21,28.7,1.06,3.02,13.32132833646516,56.10978314105185
507,2003,1895.6,96.85,44.72,97.18,2.35,1.91,1.73712e-05,280.52,281.0,667.09,43.87,19.56,29.16,1.06,3.02,13.32132833646516,56.10978314105185
507,2004,1895.6,96.85,44.72,97.18,2.35,1.91,1.73765e-05,280.56,280.97,874.02,44.55,19.15,28.9,1.06,3.03,13.32132833646516,56.10978314105185
507,2005,1895.6,96.85,44.72,97.18,2.35,1.91,1.80825e-05,280.95,281.37,692.73,41.98,21.63,29.23,1.06,3.03,13.32132833646516,56.10978314105185
507,2006,1895.6,96.85,44.72,97.18,2.35,1.91,1.75459e-05,281.13,281.9,840.87,39.83,23.66,28.98,1.07,3.04,13.32132833646516,56.10978314105185
507,2007,1895.6,96.85,44.72,97.18,2.35,1.91,1.8572e-05,281.41,281.99,1008.61,43.68,20.44,28.42,1.07,3.02,13.32132833646516,56.10978314105185
507,2008,1895.6,96.85,44.72,97.18,2.35,1.91,1.82772e-05,281.72,282.08,847.52,44.18,19.81,28.02,1.07,3.02,13.32132833646516,56.10978314105185
507,2009,1895.6,96.85,44.72,97.18,2.35,1.91,1.81254e-05,281.0,281.44,698.08,43.09,20.22,28.35,1.07,3.02,13.32132833646516,56.10978314105185
507,2010,1895.6,96.85,44.72,97.18,2.35,1.91,1.60243e-05,279.4,279.27,731.79,40.93,21.05,28.74,1.07,3.01,13.32132833646516,56.10978314105185
507,2011,1895.6,96.85,44.72,97.18,2.35,1.91,1.83548e-05,280.7,281.32,832.25,42.97,19.76,28.66,1.07,3.01,13.32132833646516,56.10978314105185
507,2012,1895.6,96.85,44.72,97.18,2.35,1.91,1.69513e-05,280.14,280.71,787.64,42.73,20.33,28.51,1.07,3.01,13.32132833646516,56.10978314105185
507,2013,1895.6,96.85,44.72,97.18,2.35,1.91,1.82078e-05,280.09,280.87,644.31,42.25,21.06,28.91,1.07,3.01,13.32132833646516,56.10978314105185
507,2014,1895.6,96.85,44.72,97.18,2.35,1.91,1.90979e-05,282.02,282.46,870.26,42.95,20.4,28.68,1.07,3.01,13.32132833646516,56.10978314105185
507,2015,1895.6,96.85,44.72,97.18,2.35,1.91,1.76862e-05,281.2,281.74,865.03,44.14,19.28,28.49,1.07,3.02,13.32132833646516,56.10978314105185
507,2016,1895.6,96.85,44.72,97.18,2.35,1.91,1.74162e-05,281.08,281.61,638.25,45.48,18.11,28.69,1.08,3.02,13.32132833646516,56.10978314105185
507,2017,1895.6,96.85,44.72,97.18,2.35,1.91,1.70265e-05,280.72,281.38,993.31,45.69,17.96,28.43,1.08,3.02,13.32132833646516,56.10978314105185
507,2018,1895.6,96.85,44.72,97.18,2.35,1.91,1.74901e-05,281.43,282.18,514.59,41.86,21.19,28.76,1.09,3.01,13.32132833646516,56.10978314105185
507,2019,1895.6,96.85,44.72,97.18,2.35,1.91,1.77388e-05,281.59,282.2,844.41,42.31,21.14,28.23,1.1,3.01,13.32132833646516,56.10978314105185
507,2020,1895.6,96.85,44.72,97.18,2.35,1.91,1.79225e-05,281.89,282.5,745.12,44.11,19.88,27.79,1.1,3.01,13.32132833646516,56.10978314105185
